user_id	item_id	timestamp	correct	skill_id
18	73	0	1	0
18	75	0	1	0
18	169	0	1	13
18	76	0	1	3
18	750	0	1	3
18	751	0	1	3
18	752	0	1	3
18	77	0	0	12
18	78	0	1	13
18	953	0	1	13
18	79	0	1	13
18	80	0	1	12
18	81	0	0	13
18	954	0	0	13
18	82	0	0	13
18	83	0	1	12
18	84	0	0	2
18	753	0	1	2
18	85	0	0	2
18	86	0	0	12
18	87	0	1	2
18	955	0	0	2
18	88	0	1	2
18	0	0	1	0
18	1	0	1	1
18	2	0	0	2
18	3	0	0	3
18	4	0	1	0
18	5	0	1	2
18	6	0	1	3
18	7	0	1	4
18	8	0	1	0
18	9	0	1	0
18	10	0	1	4
18	11	0	0	3
18	12	0	0	2
18	13	0	0	0
18	14	0	1	3
18	15	0	1	2
18	16	0	1	1
18	17	0	0	0
18	18	0	1	1
18	19	0	1	1
18	20	0	1	0
18	72	0	1	0
18	73	0	1	0
18	71	0	1	0
18	74	0	1	0
18	75	0	1	0
18	740	0	1	0
18	741	0	1	0
18	742	0	1	0
18	743	0	1	0
18	744	0	1	0
18	745	0	1	0
18	746	0	1	13
18	747	0	1	0
18	748	0	1	13
18	749	0	1	13
18	174	0	0	2
18	175	0	0	2
18	176	0	0	2
18	84	0	1	2
18	753	0	1	2
18	85	0	1	2
18	87	0	0	2
18	955	0	1	2
18	88	0	1	2
18	224	0	0	32
18	225	0	0	32
18	226	0	0	33
18	227	0	0	33
18	228	0	0	32
18	229	0	1	32
18	230	0	0	34
18	231	0	0	32
18	232	0	0	32
18	241	0	0	34
18	261	0	0	32
18	262	0	0	35
18	263	0	1	35
18	264	0	0	37
18	265	0	0	37
18	266	0	1	32
18	267	0	0	32
18	268	0	1	32
18	269	0	1	32
18	270	0	1	35
18	271	0	1	32
18	272	0	0	35
18	273	0	1	32
18	71	0	1	0
18	72	0	1	0
18	74	0	1	0
18	73	0	1	0
18	75	0	1	0
18	740	0	1	0
18	741	0	1	0
18	742	0	1	0
18	743	0	1	0
18	744	0	1	0
18	745	0	1	0
18	169	0	1	13
18	76	0	1	3
18	750	0	1	3
18	751	0	1	3
18	752	0	1	3
18	77	0	0	12
18	78	0	0	13
18	953	0	1	13
18	79	0	1	13
18	80	0	1	12
18	81	0	1	13
18	954	0	1	13
18	82	0	1	13
18	83	0	1	12
18	84	0	1	2
18	753	0	1	2
18	85	0	1	2
18	86	0	1	12
18	87	0	1	2
18	955	0	0	2
18	88	0	1	2
18	89	0	1	13
18	90	0	1	14
18	91	0	1	13
18	92	0	1	0
18	93	0	1	14
18	94	0	1	0
18	95	0	0	2
18	96	0	1	0
18	97	0	0	2
18	98	0	1	3
18	99	0	1	14
18	100	0	1	3
18	101	0	1	2
18	102	0	1	14
18	103	0	1	2
19	71	0	1	0
19	72	0	1	0
19	74	0	1	0
19	73	0	1	0
19	75	0	1	0
19	740	0	1	0
19	741	0	1	0
19	742	0	1	0
19	743	0	1	0
19	744	0	1	0
19	745	0	1	0
19	746	0	1	13
19	747	0	1	0
19	748	0	0	13
19	749	0	0	13
19	170	0	0	3
19	171	0	1	3
19	172	0	1	3
19	173	0	1	3
19	174	0	1	2
19	175	0	1	2
19	176	0	0	2
19	177	0	0	2
19	89	0	1	13
19	90	0	1	14
19	91	0	1	13
19	92	0	1	0
19	93	0	1	14
19	94	0	0	0
19	95	0	0	2
19	96	0	0	0
19	97	0	1	2
19	98	0	1	3
19	99	0	0	14
19	100	0	1	3
19	101	0	1	2
19	102	0	1	14
19	103	0	1	2
19	264	0	1	37
19	265	0	0	37
19	266	0	0	32
19	267	0	0	32
19	268	0	1	32
19	269	0	0	32
19	270	0	1	35
19	271	0	0	32
19	272	0	0	35
19	273	0	0	32
19	0	0	1	0
19	1	0	1	1
19	2	0	1	2
19	3	0	1	3
19	4	0	1	0
19	5	0	1	2
19	6	0	1	3
19	7	0	1	4
19	8	0	1	0
19	9	0	1	0
19	10	0	1	4
19	11	0	1	3
19	12	0	1	2
19	13	0	0	0
19	14	0	1	3
19	15	0	1	2
19	16	0	1	1
19	17	0	0	0
19	18	0	1	1
19	19	0	1	1
19	20	0	1	0
19	89	0	1	13
19	90	0	1	14
19	91	0	1	13
19	92	0	1	0
19	93	0	1	14
19	94	0	1	0
19	95	0	1	2
19	96	0	1	0
19	97	0	1	2
19	98	0	1	3
19	99	0	1	14
19	100	0	1	3
19	101	0	1	2
19	102	0	1	14
19	103	0	1	2
19	168	0	1	26
19	214	0	1	31
19	167	0	1	26
19	215	0	1	31
19	216	0	1	31
19	217	0	1	31
19	218	0	1	31
19	219	0	1	31
19	220	0	1	31
19	221	0	1	31
19	222	0	1	31
19	223	0	1	31
20	71	0	1	0
20	72	0	1	0
20	74	0	1	0
20	73	0	1	0
20	75	0	1	0
20	169	0	1	13
20	170	0	1	3
20	171	0	1	3
20	172	0	1	3
20	173	0	0	3
20	174	0	1	2
20	175	0	0	2
20	176	0	1	2
20	177	0	0	2
20	89	0	0	13
20	90	0	1	14
20	91	0	1	13
20	92	0	1	0
20	93	0	0	14
20	94	0	0	0
20	95	0	0	2
20	96	0	1	0
20	97	0	1	2
20	98	0	1	3
20	99	0	0	14
20	100	0	1	3
20	101	0	1	2
20	102	0	1	14
20	103	0	1	2
20	70	0	1	7
20	69	0	1	10
20	68	0	0	8
20	67	0	0	11
20	66	0	0	9
20	65	0	0	11
20	64	0	1	7
20	63	0	1	11
20	62	0	0	8
20	61	0	0	11
20	60	0	1	10
20	59	0	1	6
20	58	0	1	10
20	57	0	0	6
20	56	0	0	9
20	55	0	1	10
20	54	0	1	6
20	178	0	1	10
20	179	0	0	10
20	180	0	0	10
22	71	0	1	0
22	72	0	1	0
22	74	0	1	0
22	73	0	1	0
22	75	0	1	0
22	89	0	1	13
22	90	0	1	14
22	91	0	1	13
22	92	0	1	0
22	93	0	1	14
22	94	0	1	0
22	95	0	1	2
22	96	0	1	0
22	97	0	1	2
22	98	0	1	3
22	99	0	1	14
22	100	0	1	3
22	101	0	1	2
22	102	0	1	14
22	103	0	1	2
22	0	0	1	0
22	1	0	1	1
22	2	0	1	2
22	3	0	1	3
22	4	0	1	0
22	5	0	1	2
22	6	0	1	3
22	7	0	1	4
22	8	0	1	0
22	9	0	1	0
22	10	0	1	4
22	11	0	1	3
22	12	0	1	2
22	13	0	1	0
22	14	0	1	3
22	15	0	1	2
22	16	0	1	1
22	17	0	1	0
22	18	0	1	1
22	19	0	1	1
22	20	0	1	0
22	168	0	1	26
22	214	0	1	31
22	167	0	1	26
22	215	0	1	31
22	216	0	1	31
22	217	0	1	31
22	218	0	1	31
22	219	0	1	31
22	220	0	1	31
22	221	0	1	31
22	222	0	1	31
22	223	0	1	31
23	72	0	1	0
23	73	0	1	0
23	71	0	1	0
23	74	0	1	0
23	75	0	1	0
23	740	0	1	0
23	741	0	1	0
23	742	0	1	0
23	743	0	1	0
23	744	0	1	0
23	745	0	1	0
23	746	0	1	13
23	747	0	1	0
23	748	0	1	13
23	749	0	1	13
23	170	0	1	3
23	171	0	1	3
23	172	0	1	3
23	173	0	1	3
23	174	0	1	2
23	175	0	1	2
23	176	0	1	2
23	177	0	1	2
23	84	0	1	2
23	753	0	1	2
23	85	0	1	2
23	89	0	1	13
23	90	0	1	14
23	91	0	1	13
23	92	0	1	0
23	93	0	0	14
23	94	0	1	0
23	95	0	1	2
23	96	0	1	0
23	97	0	1	2
23	98	0	1	3
23	99	0	0	14
23	100	0	1	3
23	101	0	1	2
23	102	0	1	14
23	103	0	1	2
23	778	0	0	51
23	980	0	1	89
23	981	0	1	50
23	982	0	1	50
23	264	0	1	37
23	265	0	1	37
23	266	0	1	32
23	267	0	1	32
23	268	0	1	32
23	269	0	1	32
23	270	0	1	35
23	271	0	1	32
23	272	0	1	35
23	273	0	1	32
24	740	0	1	0
24	741	0	1	0
24	742	0	1	0
24	743	0	1	0
24	744	0	1	0
24	745	0	1	0
24	71	0	1	0
24	72	0	1	0
24	74	0	1	0
24	73	0	1	0
24	75	0	1	0
24	746	0	1	13
24	747	0	1	0
24	748	0	0	13
24	749	0	1	13
24	170	0	1	3
24	171	0	1	3
24	172	0	1	3
24	173	0	1	3
24	174	0	1	2
24	175	0	0	2
24	176	0	1	2
24	177	0	1	2
24	83	0	1	12
24	84	0	1	2
24	753	0	1	2
24	85	0	1	2
24	89	0	1	13
24	90	0	1	14
24	91	0	1	13
24	92	0	1	0
24	93	0	1	14
24	94	0	1	0
24	95	0	1	2
24	96	0	1	0
24	97	0	1	2
24	98	0	1	3
24	99	0	0	14
24	100	0	1	3
24	101	0	0	2
24	102	0	1	14
24	103	0	0	2
24	224	0	0	32
24	226	0	1	33
24	227	0	0	33
24	228	0	1	32
24	264	0	0	37
24	265	0	1	37
24	266	0	1	32
24	267	0	1	32
24	268	0	1	32
24	269	0	1	32
24	270	0	1	35
24	271	0	1	32
24	272	0	0	35
24	273	0	1	32
24	71	0	1	0
24	72	0	1	0
24	74	0	1	0
24	73	0	1	0
24	75	0	1	0
24	740	0	1	0
24	741	0	1	0
24	742	0	1	0
24	743	0	1	0
24	744	0	1	0
24	745	0	1	0
24	746	0	1	13
24	747	0	1	0
24	748	0	1	13
24	749	0	1	13
24	170	0	1	3
24	171	0	1	3
24	172	0	1	3
24	173	0	1	3
24	174	0	1	2
24	175	0	1	2
24	176	0	1	2
24	177	0	1	2
24	83	0	1	12
24	84	0	1	2
24	753	0	1	2
24	85	0	1	2
24	89	0	1	13
24	90	0	0	14
24	91	0	1	13
24	92	0	1	0
24	93	0	0	14
24	94	0	1	0
24	95	0	1	2
24	96	0	1	0
24	97	0	1	2
24	98	0	1	3
24	99	0	0	14
24	100	0	1	3
24	101	0	1	2
24	102	0	0	14
24	103	0	1	2
24	77	0	1	12
24	78	0	1	13
24	953	0	1	13
24	79	0	1	13
24	23	0	1	5
24	24	0	1	5
24	22	0	1	5
24	21	0	1	5
24	25	0	1	5
24	26	0	1	5
24	27	0	1	6
24	28	0	1	6
24	29	0	1	6
24	29	0	1	6
24	72	0	1	0
24	73	0	1	0
24	71	0	1	0
24	74	0	1	0
24	75	0	1	0
24	740	0	1	0
24	741	0	1	0
24	742	0	1	0
24	743	0	1	0
24	744	0	1	0
24	745	0	1	0
24	746	0	1	13
24	747	0	1	0
24	748	0	1	13
24	749	0	1	13
24	170	0	1	3
24	171	0	1	3
24	172	0	1	3
24	173	0	1	3
24	174	0	1	2
24	175	0	1	2
24	176	0	1	2
24	177	0	1	2
24	83	0	1	12
24	84	0	1	2
24	753	0	1	2
24	85	0	1	2
24	754	0	1	14
24	755	0	1	2
24	756	0	1	2
24	757	0	1	2
24	89	0	1	13
24	90	0	1	14
24	91	0	1	13
24	92	0	1	0
24	93	0	0	14
24	94	0	1	0
24	95	0	0	2
24	96	0	1	0
24	97	0	1	2
24	98	0	1	3
24	99	0	1	14
24	100	0	1	3
24	101	0	1	2
24	102	0	1	14
24	103	0	1	2
24	264	0	0	37
24	265	0	1	37
24	266	0	1	32
24	267	0	1	32
24	268	0	1	32
24	269	0	0	32
24	270	0	1	35
24	271	0	1	32
24	272	0	0	35
24	273	0	0	32
25	0	0	1	0
25	1	0	1	1
25	2	0	1	2
25	3	0	1	3
25	4	0	1	0
25	5	0	1	2
25	6	0	1	3
25	7	0	1	4
25	8	0	1	0
25	9	0	1	0
25	10	0	1	4
25	11	0	1	3
25	12	0	1	2
25	13	0	1	0
25	14	0	1	3
25	15	0	1	2
25	16	0	1	1
25	17	0	1	0
25	18	0	1	1
25	19	0	1	1
25	20	0	1	0
25	168	0	1	26
25	214	0	1	31
25	167	0	1	26
25	215	0	1	31
25	216	0	1	31
25	217	0	0	31
25	218	0	1	31
25	219	0	1	31
25	220	0	1	31
25	221	0	1	31
25	222	0	1	31
25	223	0	0	31
25	640	0	1	10
25	641	0	1	10
25	642	0	0	10
25	643	0	1	10
25	705	0	1	75
25	706	0	1	76
25	707	0	1	75
25	708	0	1	76
25	709	0	1	75
25	710	0	1	77
25	711	0	1	75
25	712	0	1	78
25	713	0	1	75
25	714	0	1	78
25	715	0	1	75
25	716	0	1	78
25	717	0	1	75
25	718	0	1	78
25	719	0	1	75
25	720	0	1	75
25	721	0	1	78
25	976	0	1	85
25	977	0	0	86
25	978	0	0	87
25	979	0	1	88
26	72	0	1	0
26	73	0	1	0
26	75	0	1	0
26	74	0	1	0
26	71	0	1	0
26	740	0	1	0
26	741	0	1	0
26	742	0	1	0
26	743	0	1	0
26	744	0	1	0
26	745	0	1	0
26	746	0	0	13
26	747	0	1	0
26	749	0	1	13
26	746	0	1	13
26	747	0	1	0
26	748	0	1	13
26	749	0	1	13
26	170	0	0	3
26	171	0	1	3
26	172	0	1	3
26	173	0	1	3
26	174	0	1	2
26	175	0	0	2
26	176	0	1	2
26	177	0	0	2
26	77	0	1	12
26	78	0	0	13
26	953	0	1	13
26	79	0	1	13
26	83	0	0	12
26	84	0	1	2
26	753	0	1	2
26	85	0	1	2
26	89	0	1	13
26	90	0	1	14
26	91	0	1	13
26	92	0	1	0
26	93	0	0	14
26	94	0	1	0
26	95	0	1	2
26	96	0	1	0
26	97	0	0	2
26	98	0	1	3
26	99	0	1	14
26	100	0	1	3
26	101	0	1	2
26	102	0	1	14
26	103	0	0	2
26	264	0	0	37
26	265	0	0	37
26	266	0	0	32
26	267	0	1	32
26	268	0	1	32
26	269	0	0	32
26	270	0	1	35
26	271	0	1	32
26	272	0	0	35
26	273	0	1	32
27	740	0	1	0
27	741	0	1	0
27	742	0	1	0
27	743	0	1	0
27	744	0	1	0
27	745	0	1	0
27	746	0	1	13
27	747	0	1	0
27	748	0	1	13
27	749	0	1	13
27	170	0	1	3
27	171	0	1	3
27	172	0	1	3
27	173	0	1	3
27	174	0	1	2
27	175	0	1	2
27	176	0	1	2
27	177	0	0	2
27	83	0	1	12
27	84	0	1	2
27	753	0	1	2
27	85	0	1	2
27	86	0	1	12
27	87	0	1	2
27	955	0	1	2
27	88	0	1	2
27	89	0	1	13
27	90	0	1	14
27	91	0	1	13
27	92	0	1	0
27	93	0	1	14
27	94	0	1	0
27	95	0	1	2
27	96	0	1	0
27	97	0	1	2
27	98	0	1	3
27	99	0	1	14
27	100	0	1	3
27	101	0	1	2
27	102	0	1	14
27	103	0	1	2
27	224	0	0	32
27	226	0	1	33
27	228	0	1	32
27	227	0	0	33
27	229	0	1	32
27	234	0	1	32
27	235	0	0	35
27	236	0	0	35
27	241	0	0	34
27	264	0	0	37
27	265	0	1	37
27	266	0	0	32
27	267	0	1	32
27	268	0	1	32
27	269	0	1	32
27	270	0	1	35
27	271	0	1	32
27	272	0	1	35
27	273	0	1	32
28	71	0	1	0
28	72	0	1	0
28	74	0	1	0
28	73	0	1	0
28	75	0	1	0
28	78	0	1	13
28	83	0	0	12
28	84	0	0	2
28	89	0	1	13
28	90	0	1	14
28	91	0	1	13
28	92	0	1	0
28	93	0	1	14
28	94	0	1	0
28	95	0	1	2
28	96	0	1	0
28	97	0	1	2
28	98	0	1	3
28	99	0	1	14
28	100	0	1	3
28	101	0	1	2
28	102	0	1	14
28	103	0	1	2
28	0	0	1	0
28	1	0	1	1
28	2	0	1	2
28	3	0	1	3
28	4	0	1	0
28	5	0	1	2
28	6	0	1	3
28	7	0	1	4
28	8	0	1	0
28	9	0	1	0
28	10	0	1	4
28	11	0	1	3
28	12	0	1	2
28	13	0	1	0
28	14	0	1	3
28	15	0	1	2
28	16	0	1	1
28	17	0	1	0
28	18	0	1	1
28	19	0	1	1
28	20	0	1	0
28	104	0	1	15
28	105	0	1	15
28	124	0	1	18
28	158	0	0	18
28	125	0	1	19
28	168	0	1	26
28	214	0	1	31
28	167	0	1	26
28	215	0	1	31
28	216	0	1	31
28	217	0	1	31
28	218	0	1	31
28	219	0	1	31
28	220	0	1	31
28	221	0	1	31
28	222	0	1	31
28	223	0	1	31
29	72	0	1	0
29	73	0	1	0
